   0.0000000000000000        0.0000000000000000     
  0.99963505200000002        4.3934942620128261     
   1.9992701040000000        7.1670623366920951     
   2.9989051559999997        9.8991951231877202     
   3.9985402080000001        12.601450656257693     
   4.9981752600000000        15.285132077345139     
   5.9978103119999995        17.983026594519593     
   6.9974453639999998        20.662094311250623     
   7.9970804160000002        23.368242649186271     
   8.9967154679999997        26.054495210998070     
   9.9963505200000000        28.757617428161282     
   10.995985572000000        31.455990875266593     
   11.995620623999999        34.164901836778775     
   12.995255675999998        36.851122211388201     
   13.994890728000000        39.542395541590786     
   14.994525780000000        42.243086215355397     
   15.994160832000000        44.931715061411282     
   16.993795884000001        47.622366564199069     
   17.993430935999999        50.307256941591064     
   18.993065987999998        52.982526822281329     
   19.992701040000000        55.650348376343324     
   20.992336091999999        58.302030111321784     
   21.991971144000001        60.948676968505502     
   22.991606195999999        63.596227045936267     
   23.991241247999998        66.249135239265129     
   24.990876300000000        68.900771732444753     
   25.990511351999995        71.553242440221268     
   26.990146404000001        74.219551388858960     
   27.989781455999999        76.872723933218467     
   28.989416508000001        79.529017393317389     
   29.989051560000000        82.166902424282071     
   30.988686611999995        84.800890983463546     
   31.988321664000001        87.439209026398572     
   32.987956715999999        90.072971953365141     
   33.987591768000001        92.705196260536667     
   34.987226819999997        95.328446651037822     
   35.986861871999999        97.963295334508643     
   36.986496924000001        100.57866479760256     
   37.986131975999996        103.18076026770036     
   38.985767027999998        105.79134407316344     
   39.985402080000000        108.39819806375684     
   40.985037131999995        111.01480067863073     
   41.984672183999997        113.62275947650603     
   42.984307235999999        116.23976355970328     
   43.983942288000001        118.86276758586979     
   44.983577339999997        121.47982155497296     
   45.983212391999999        124.10409033576968     
   46.982847444000001        126.73500898871056     
   47.982482495999996        129.35558395003227     
   48.982117547999998        131.95998188703430     
   49.981752600000000        134.57430328949675     
